n_centroids;step_size;cell_size;totalAvg;dataName
150;8;9;0.6038013818295049;3090309
200;2;3;0.6939462231361162;2700270
200;2;3;0.5850720676274667;2710271
200;2;3;0.6844969213199719;2720272
200;2;3;0.6630290169849177;2730273
200;2;3;0.7416724271185849;2740274
200;2;3;0.6263184581486564;2750275
200;2;3;0.5764209958985186;2760276
200;2;3;0.5990509988885435;2770277
200;2;3;0.6952593897573704;2780278
200;2;3;0.6493281685052277;2790279
200;2;3;0.797543649816214;3000300
200;2;3;0.7106558503373783;3010301
200;2;3;0.664840935959672;3020302
200;2;3;0.6554876430620128;3030303
200;2;3;0.7266691252733134;3040304
200;2;3;0.6859074052278284;3050305
200;2;3;0.6942619704767976;3060306
200;2;3;0.5843824456186039;3070307
200;2;3;0.6621988654129334;3080308
200;2;3;0.670634887204527;3090309
200;2;5;0.7161760202101327;2700270
200;2;5;0.5960623629931839;2710271
200;2;5;0.7081335104226869;2720272
200;2;5;0.685691875969048;2730273
200;2;5;0.7459573745769026;2740274
200;2;5;0.6315693712527074;2750275
200;2;5;0.599809303386562;2760276
200;2;5;0.6131887022422706;2770277
200;2;5;0.709931333313534;2780278
200;2;5;0.6495058612675282;2790279
200;2;5;0.81308144313225;3000300
200;2;5;0.7280568667581521;3010301
200;2;5;0.692493670412639;3020302
200;2;5;0.6672010679635199;3030303
200;2;5;0.7464571672082947;3040304
200;2;5;0.7077080030255526;3050305
200;2;5;0.7262508433988557;3060306
200;2;5;0.6112464243938404;3070307
200;2;5;0.6792279068495845;3080308
200;2;5;0.6794738061268298;3090309
200;2;7;0.7253367973633672;2700270
200;2;7;0.5935595732866601;2710271
200;2;7;0.7067482637669393;2720272
200;2;7;0.6942802372392772;2730273
200;2;7;0.743328738838728;2740274
200;2;7;0.6416992764395962;2750275
200;2;7;0.6168305622389152;2760276
200;2;7;0.6234158416741071;2770277
200;2;7;0.7361203521026762;2780278
200;2;7;0.6537009276545404;2790279
200;2;7;0.8166822804587104;3000300
200;2;7;0.7649597938357945;3010301
200;2;7;0.6846550314243978;3020302
200;2;7;0.6682155615384002;3030303
200;2;7;0.745446510603248;3040304
200;2;7;0.7013537171809067;3050305
200;2;7;0.7454788462590439;3060306
200;2;7;0.6165939077643412;3070307
200;2;7;0.687132469614043;3080308
200;2;7;0.6930194037472915;3090309
200;2;9;0.7544579072431612;2700270
200;2;9;0.6024327599116033;2710271
200;2;9;0.7167119115741585;2720272
200;2;9;0.6995987974090119;2730273
200;2;9;0.7645867846255654;2740274
200;2;9;0.6522832359312327;2750275
200;2;9;0.6052462885854875;2760276
200;2;9;0.6340253910561656;2770277
200;2;9;0.742073324220629;2780278
200;2;9;0.6522814525181351;2790279
200;2;9;0.8071884089899003;3000300
200;2;9;0.7531181638195639;3010301
200;2;9;0.6825071893010708;3020302
200;2;9;0.6768166122224923;3030303
200;2;9;0.7544616293150861;3040304
200;2;9;0.7010969543798535;3050305
200;2;9;0.75907228852677;3060306
200;2;9;0.6276147785113946;3070307
200;2;9;0.697507003119913;3080308
200;2;9;0.6977101662963399;3090309
200;4;3;0.6667244033857016;2700270
200;4;3;0.5390797261563418;2710271
200;4;3;0.650428591065506;2720272
200;4;3;0.6365646813157109;2730273
200;4;3;0.6709352124807735;2740274
200;4;3;0.5895525924480006;2750275
200;4;3;0.5476903491882461;2760276
200;4;3;0.5625217746044336;2770277
200;4;3;0.6674241853290913;2780278
200;4;3;0.5985127468163016;2790279
200;4;3;0.7549661062778638;3000300
200;4;3;0.6634766967567512;3010301
200;4;3;0.6031585566106088;3020302
200;4;3;0.6174322878991076;3030303
200;4;3;0.6854579263746355;3040304
200;4;3;0.6453554758732801;3050305
200;4;3;0.6587436314626447;3060306
200;4;3;0.52704621772644;3070307
200;4;3;0.6051767021836149;3080308
200;4;3;0.6180657795038271;3090309
200;4;5;0.6693583862892274;2700270
200;4;5;0.5896347017117888;2710271
200;4;5;0.6794796305577465;2720272
200;4;5;0.6650007210942989;2730273
200;4;5;0.7059265736644277;2740274
200;4;5;0.6145226575497295;2750275
200;4;5;0.5784574434343601;2760276
200;4;5;0.5802557343057474;2770277
200;4;5;0.6885635643838612;2780278
200;4;5;0.6312815359293555;2790279
200;4;5;0.7802696657754081;3000300
200;4;5;0.701525599598984;3010301
200;4;5;0.6516127184985961;3020302
200;4;5;0.6342174841817712;3030303
200;4;5;0.6996325362154027;3040304
200;4;5;0.6841186238062563;3050305
200;4;5;0.6858222169835704;3060306
200;4;5;0.5633718891373772;3070307
200;4;5;0.6252765169764295;3080308
200;4;5;0.6518816217915024;3090309
200;4;7;0.7177396881306473;2700270
200;4;7;0.5738017827474493;2710271
200;4;7;0.7036904039264356;2720272
200;4;7;0.6769634789322323;2730273
200;4;7;0.7349485017099601;2740274
200;4;7;0.6269187381036994;2750275
200;4;7;0.5889257197378542;2760276
200;4;7;0.614991032303884;2770277
200;4;7;0.7079027783116436;2780278
200;4;7;0.6191818122365103;2790279
200;4;7;0.7938600869639114;3000300
200;4;7;0.7228190089658734;3010301
200;4;7;0.6658730528219591;3020302
200;4;7;0.6502914853796418;3030303
200;4;7;0.7300446615816515;3040304
200;4;7;0.6860223894065699;3050305
200;4;7;0.7177109099397652;3060306
200;4;7;0.5769307143585352;3070307
200;4;7;0.6396829235207266;3080308
200;4;7;0.653915378064439;3090309
200;4;9;0.7238213994151874;2700270
200;4;9;0.5946964819370626;2710271
200;4;9;0.7080067256698985;2720272
200;4;9;0.6802904449181453;2730273
200;4;9;0.7483155477995207;2740274
200;4;9;0.6463677649551068;2750275
200;4;9;0.5788190727073909;2760276
200;4;9;0.6242477714881083;2770277
200;4;9;0.7125655530299322;2780278
200;4;9;0.6502172408115796;2790279
200;4;9;0.7902243285069038;3000300
200;4;9;0.733751622579726;3010301
200;4;9;0.6612865509266439;3020302
200;4;9;0.6527825713198099;3030303
200;4;9;0.7380452436371583;3040304
200;4;9;0.6996266082660172;3050305
200;4;9;0.717381595108545;3060306
200;4;9;0.6167385251503056;3070307
200;4;9;0.6770888236483911;3080308
200;4;9;0.6660442638913737;3090309
200;6;3;0.5957901766064654;2700270
200;6;3;0.45490875861057395;2710271
200;6;3;0.5879473313302358;2720272
200;6;3;0.5729864152375453;2730273
200;6;3;0.5727527206013457;2740274
200;6;3;0.5359057472886437;2750275
200;6;3;0.499199262065609;2760276
200;6;3;0.5220214599993027;2770277
200;6;3;0.6189298711834988;2780278
200;6;3;0.5268848435033687;2790279
200;6;3;0.6798384562288424;3000300
200;6;3;0.5861769181538693;3010301
200;6;3;0.5122023843578215;3020302
200;6;3;0.5671394336764599;3030303
200;6;3;0.6263648653823838;3040304
200;6;3;0.5876136244002989;3050305
200;6;3;0.5938084389957848;3060306
200;6;3;0.48117589349255135;3070307
200;6;3;0.5317089281213789;3080308
200;6;3;0.555146441984794;3090309
200;6;5;0.6222750733443865;2700270
200;6;5;0.4809890376866419;2710271
200;6;5;0.6262329826188794;2720272
200;6;5;0.614437439558274;2730273
200;6;5;0.6161880532582941;2740274
200;6;5;0.5633158946454303;2750275
200;6;5;0.5199017792877506;2760276
200;6;5;0.5498692940906755;2770277
200;6;5;0.6418190203440511;2780278
200;6;5;0.5633257734233639;2790279
200;6;5;0.7134173069625853;3000300
200;6;5;0.6352903946722799;3010301
200;6;5;0.5622857483445289;3020302
200;6;5;0.5888943664106219;3030303
200;6;5;0.6554330257184696;3040304
200;6;5;0.6389515926470883;3050305
200;6;5;0.6129929845174746;3060306
200;6;5;0.4981024658670116;3070307
200;6;5;0.5758890458390657;3080308
200;6;5;0.5974176319070397;3090309
200;6;7;0.6664079595363351;2700270
200;6;7;0.5186752818379488;2710271
200;6;7;0.6481370996747339;2720272
200;6;7;0.6405857965815642;2730273
200;6;7;0.6892474549985838;2740274
200;6;7;0.5922770005194143;2750275
200;6;7;0.5559326616910739;2760276
200;6;7;0.5727287027751534;2770277
200;6;7;0.6681910922056793;2780278
200;6;7;0.5969438895556202;2790279
200;6;7;0.7474624677488694;3000300
200;6;7;0.6545288960488443;3010301
200;6;7;0.6152569103931782;3020302
200;6;7;0.6219041535616993;3030303
200;6;7;0.6680339484713556;3040304
200;6;7;0.65141914270843;3050305
200;6;7;0.6846555610056635;3060306
200;6;7;0.5313333182748117;3070307
200;6;7;0.5843877456842078;3080308
200;6;7;0.6280401521958169;3090309
200;6;9;0.6732306728363369;2700270
200;6;9;0.5643235226088761;2710271
200;6;9;0.6715238805439446;2720272
200;6;9;0.6453324985139791;2730273
200;6;9;0.6725456243738116;2740274
200;6;9;0.6055882460267349;2750275
200;6;9;0.5626333397530251;2760276
200;6;9;0.5865797158060295;2770277
200;6;9;0.6927872140410823;2780278
200;6;9;0.6281256663889798;2790279
200;6;9;0.757239820574891;3000300
200;6;9;0.6891764828404674;3010301
200;6;9;0.6338231617369481;3020302
200;6;9;0.6163104547006063;3030303
200;6;9;0.6935457017921113;3040304
200;6;9;0.6782182193339763;3050305
200;6;9;0.6864980757464292;3060306
200;6;9;0.5702420596234063;3070307
200;6;9;0.6424660735775;3080308
200;6;9;0.6354448219061238;3090309
200;8;3;0.5394223746366589;2700270
200;8;3;0.39318420124926184;2710271
200;8;3;0.5421902606776203;2720272
200;8;3;0.5327971023716815;2730273
200;8;3;0.5132375392411276;2740274
200;8;3;0.5009077508896568;2750275
200;8;3;0.4512043296564067;2760276
200;8;3;0.48510636605478746;2770277
200;8;3;0.5777389121400651;2780278
200;8;3;0.46444586621858913;2790279
200;8;3;0.6251792908603173;3000300
200;8;3;0.5609956305224615;3010301
200;8;3;0.49061874698773117;3020302
200;8;3;0.5369980660964827;3030303
200;8;3;0.5890134216205747;3040304
200;8;3;0.562149704970422;3050305
200;8;3;0.550456092776401;3060306
200;8;3;0.43363124205823456;3070307
200;8;3;0.49537653910712853;3080308
200;8;3;0.5057987900415083;3090309
200;8;5;0.5829110781496543;2700270
200;8;5;0.41248511855916764;2710271
200;8;5;0.5599324266672113;2720272
200;8;5;0.5637470633426447;2730273
200;8;5;0.5429055711049303;2740274
200;8;5;0.5283420220738803;2750275
200;8;5;0.4745960003196328;2760276
200;8;5;0.49851983509948083;2770277
200;8;5;0.5903987861508648;2780278
200;8;5;0.4774365172555137;2790279
200;8;5;0.6742843610540351;3000300
200;8;5;0.569192458272739;3010301
200;8;5;0.5054976969755851;3020302
200;8;5;0.5540044416650335;3030303
200;8;5;0.6177841594278218;3040304
200;8;5;0.5733554839708179;3050305
200;8;5;0.5873547890987526;3060306
200;8;5;0.46050713357616063;3070307
200;8;5;0.5127597437241963;3080308
200;8;5;0.5207312969407399;3090309
200;8;7;0.6298727925768477;2700270
200;8;7;0.4697845859100445;2710271
200;8;7;0.5850815942739527;2720272
200;8;7;0.5838158885756329;2730273
200;8;7;0.5818569820476628;2740274
200;8;7;0.539303393075211;2750275
200;8;7;0.5011044501910018;2760276
200;8;7;0.5507763530774153;2770277
200;8;7;0.642187718429753;2780278
200;8;7;0.5106805815251453;2790279
200;8;7;0.6884446057334846;3000300
200;8;7;0.612823867012021;3010301
200;8;7;0.5357692270417054;3020302
200;8;7;0.5641335855796445;3030303
200;8;7;0.6309131400526434;3040304
200;8;7;0.5971946727817818;3050305
200;8;7;0.603659330673438;3060306
200;8;7;0.4903563573648872;3070307
200;8;7;0.5255680925953917;3080308
200;8;7;0.5540468794166772;3090309
200;8;9;0.6418826300946855;2700270
200;8;9;0.48164528557798514;2710271
200;8;9;0.6282083810001369;2720272
200;8;9;0.600412839183699;2730273
200;8;9;0.6285971472949333;2740274
200;8;9;0.5761923314849534;2750275
200;8;9;0.5134374138822276;2760276
200;8;9;0.5452424361368919;2770277
200;8;9;0.6712612080547331;2780278
200;8;9;0.5577923915950705;2790279
200;8;9;0.7214623727603003;3000300
200;8;9;0.6215676358651092;3010301
200;8;9;0.5665716998054867;3020302
200;8;9;0.6046167505185872;3030303
200;8;9;0.655051342617694;3040304
200;8;9;0.6306589117854224;3050305
200;8;9;0.6362215263946017;3060306
200;8;9;0.4957373128183396;3070307
200;8;9;0.5598435005660476;3080308
200;8;9;0.6037422481159125;3090309
250;2;3;0.6937320605859716;2700270
250;2;3;0.5841626083688221;2710271
250;2;3;0.697073336613249;2720272
250;2;3;0.6699828634423424;2730273
250;2;3;0.740629072210603;2740274
250;2;3;0.6253748999073061;2750275
250;2;3;0.5770095367276148;2760276
250;2;3;0.6018110727401789;2770277
250;2;3;0.6987570761970323;2780278
250;2;3;0.647501452183199;2790279
250;2;3;0.7995993139765757;3000300
250;2;3;0.7171878650597924;3010301
250;2;3;0.6600448118156363;3020302
250;2;3;0.6579530913021878;3030303
250;2;3;0.724346177347817;3040304
250;2;3;0.691439684270563;3050305
250;2;3;0.6996655190592569;3060306
250;2;3;0.5873675557164262;3070307
250;2;3;0.6757726824698048;3080308
250;2;3;0.6610435414081351;3090309
250;2;5;0.7211546355537485;2700270
250;2;5;0.6026859709762304;2710271
250;2;5;0.7174526322196364;2720272
250;2;5;0.6852141143912519;2730273
250;2;5;0.7433910974884839;2740274
250;2;5;0.6432416187171967;2750275
250;2;5;0.5977525638763141;2760276
250;2;5;0.6172165178288023;2770277
250;2;5;0.7159414384229069;2780278
250;2;5;0.6581852375390752;2790279
250;2;5;0.8098986075957061;3000300
250;2;5;0.7285498372772338;3010301
250;2;5;0.6940854713486019;3020302
250;2;5;0.6677522559154369;3030303
250;2;5;0.7338645072609843;3040304
250;2;5;0.7088988193253979;3050305
250;2;5;0.7288108661697007;3060306
250;2;5;0.611431446154143;3070307
250;2;5;0.6923611399843566;3080308
250;2;5;0.6848679417793415;3090309
250;2;7;0.7321355164989165;2700270
250;2;7;0.6065735471967161;2710271
250;2;7;0.7151638297483752;2720272
250;2;7;0.6940316869918909;2730273
250;2;7;0.7463235327431796;2740274
250;2;7;0.6461249503001125;2750275
250;2;7;0.6007306326653197;2760276
250;2;7;0.6260665506265577;2770277
250;2;7;0.7165096078478249;2780278
250;2;7;0.6454454185112344;2790279
250;2;7;0.8135303605586366;3000300
250;2;7;0.7379321653436444;3010301
250;2;7;0.6897432174598732;3020302
250;2;7;0.6644130483919091;3030303
250;2;7;0.7655903966043656;3040304
250;2;7;0.7035782037597796;3050305
250;2;7;0.7584016336344771;3060306
250;2;7;0.6098043246449361;3070307
250;2;7;0.6882454946554107;3080308
250;2;7;0.6947349465784188;3090309
250;2;9;0.7321472614480912;2700270
250;2;9;0.6055671154365935;2710271
250;2;9;0.7080250942795029;2720272
250;2;9;0.7065679823663058;2730273
250;2;9;0.7554816006998463;2740274
250;2;9;0.6486765695497082;2750275
250;2;9;0.6153733818362938;2760276
250;2;9;0.638229498114271;2770277
250;2;9;0.7344540058809136;2780278
250;2;9;0.6605374543716327;2790279
250;2;9;0.8174616645581597;3000300
250;2;9;0.7599016760553046;3010301
250;2;9;0.6976374813345835;3020302
250;2;9;0.6701215522862881;3030303
250;2;9;0.7528165743959295;3040304
250;2;9;0.7213687304558164;3050305
250;2;9;0.7673610297230543;3060306
250;2;9;0.6182712859725965;3070307
250;2;9;0.7066745031163155;3080308
250;2;9;0.7088297623737623;3090309
250;4;3;0.6479015953779006;2700270
250;4;3;0.5021441524428047;2710271
250;4;3;0.6428590695635767;2720272
250;4;3;0.6232776372685764;2730273
250;4;3;0.6677717405133657;2740274
250;4;3;0.5884981269505627;2750275
250;4;3;0.5475114654130512;2760276
250;4;3;0.5638891009252561;2770277
250;4;3;0.6534769430830846;2780278
250;4;3;0.6064660419460507;2790279
250;4;3;0.7411953619858942;3000300
250;4;3;0.6439683258031668;3010301
250;4;3;0.5853239759513983;3020302
250;4;3;0.6224361299820871;3030303
250;4;3;0.6687054612420341;3040304
250;4;3;0.6426068070482271;3050305
250;4;3;0.6506722646512493;3060306
250;4;3;0.5462060500260408;3070307
250;4;3;0.5935113915189438;3080308
250;4;3;0.6025670645690893;3090309
250;4;5;0.6907514603569032;2700270
250;4;5;0.5623913143326169;2710271
250;4;5;0.661249864227334;2720272
250;4;5;0.6480358550156629;2730273
250;4;5;0.7145957571234942;2740274
250;4;5;0.6005058730213179;2750275
250;4;5;0.5655011145470327;2760276
250;4;5;0.5833908532162471;2770277
250;4;5;0.6912998018603318;2780278
250;4;5;0.6317564899057754;2790279
250;4;5;0.7684512564434257;3000300
250;4;5;0.6844970964362168;3010301
250;4;5;0.6515419745050814;3020302
250;4;5;0.6263093533311713;3030303
250;4;5;0.6904053751971798;3040304
250;4;5;0.6696238641386436;3050305
250;4;5;0.6870462682376174;3060306
250;4;5;0.5726230551099656;3070307
250;4;5;0.6238068704681626;3080308
250;4;5;0.646383903800803;3090309
250;4;7;0.7064059588705535;2700270
250;4;7;0.5812642659140967;2710271
250;4;7;0.6893922439039752;2720272
250;4;7;0.6893925050557675;2730273
250;4;7;0.7271819969150615;2740274
250;4;7;0.6298508474826431;2750275
250;4;7;0.5787585093225583;2760276
250;4;7;0.6164640631472468;2770277
250;4;7;0.7151543922650394;2780278
250;4;7;0.6311866743645085;2790279
250;4;7;0.7804952436857466;3000300
250;4;7;0.7100139630534329;3010301
250;4;7;0.6701892962057051;3020302
250;4;7;0.6504042157069219;3030303
250;4;7;0.7337392252120684;3040304
250;4;7;0.6873413082460657;3050305
250;4;7;0.7265179364354424;3060306
250;4;7;0.5880944879123278;3070307
250;4;7;0.6526829313075726;3080308
250;4;7;0.6610112340551625;3090309
250;4;9;0.7184622996691107;2700270
250;4;9;0.5904861753388996;2710271
250;4;9;0.6925591608858072;2720272
250;4;9;0.6859067714314611;2730273
250;4;9;0.7467629556176771;2740274
250;4;9;0.6334171522694837;2750275
250;4;9;0.5919528362574755;2760276
250;4;9;0.6230207492152748;2770277
250;4;9;0.7063798793003321;2780278
250;4;9;0.6303592325169352;2790279
250;4;9;0.7937975020765297;3000300
250;4;9;0.7346806962665676;3010301
250;4;9;0.6800656163222268;3020302
250;4;9;0.6660626678840944;3030303
250;4;9;0.7408350839115264;3040304
250;4;9;0.6962863652294424;3050305
250;4;9;0.7331105352623918;3060306
250;4;9;0.5820108231787355;3070307
250;4;9;0.6809106486985759;3080308
250;4;9;0.6867665060456092;3090309
250;6;3;0.5788788477502591;2700270
250;6;3;0.4272882493006658;2710271
250;6;3;0.5763543140962667;2720272
250;6;3;0.5672422851062059;2730273
250;6;3;0.5535078769044569;2740274
250;6;3;0.5368857379887381;2750275
250;6;3;0.48867494299993547;2760276
250;6;3;0.5128516459783282;2770277
250;6;3;0.6086493370125238;2780278
250;6;3;0.5058422962580397;2790279
250;6;3;0.663540495621783;3000300
250;6;3;0.5754640774676996;3010301
250;6;3;0.5090943844265104;3020302
250;6;3;0.5534204675652571;3030303
250;6;3;0.6168053284610725;3040304
250;6;3;0.5852278170123695;3050305
250;6;3;0.5865310274168833;3060306
250;6;3;0.4510874277990543;3070307
250;6;3;0.5161132269437865;3080308
250;6;3;0.5401911720773327;3090309
250;6;5;0.6233232022360229;2700270
250;6;5;0.46524716419982165;2710271
250;6;5;0.6152257301283777;2720272
250;6;5;0.5831082869453906;2730273
250;6;5;0.6046757028292064;2740274
250;6;5;0.5470433263939005;2750275
250;6;5;0.5223006606686877;2760276
250;6;5;0.5346527857804607;2770277
250;6;5;0.6532821642087395;2780278
250;6;5;0.5427416187531857;2790279
250;6;5;0.6927784285872151;3000300
250;6;5;0.602048178420726;3010301
250;6;5;0.548558815241465;3020302
250;6;5;0.5825058394343221;3030303
250;6;5;0.6506574139662555;3040304
250;6;5;0.6164875004709973;3050305
250;6;5;0.6240040697567759;3060306
250;6;5;0.48495262077969886;3070307
250;6;5;0.5406153403818023;3080308
250;6;5;0.5964774500311827;3090309
250;6;7;0.6599231901686357;2700270
250;6;7;0.5208303533953856;2710271
250;6;7;0.6310632390685721;2720272
250;6;7;0.6242619263635084;2730273
250;6;7;0.6536621266687701;2740274
250;6;7;0.5939374696871292;2750275
250;6;7;0.5428633603831201;2760276
250;6;7;0.5903782843381009;2770277
250;6;7;0.6770668723726639;2780278
250;6;7;0.5606554669535111;2790279
250;6;7;0.7272394446720497;3000300
250;6;7;0.6515091719332874;3010301
250;6;7;0.5974383056683829;3020302
250;6;7;0.5985571292170695;3030303
250;6;7;0.6689673455267474;3040304
250;6;7;0.643696060367172;3050305
250;6;7;0.6712683870445609;3060306
250;6;7;0.5145050673620802;3070307
250;6;7;0.5873217415843957;3080308
250;6;7;0.6213894074916814;3090309
250;6;9;0.6853811881763024;2700270
250;6;9;0.5463473909218601;2710271
250;6;9;0.6737999127357452;2720272
250;6;9;0.6530049618665488;2730273
250;6;9;0.6727361784520253;2740274
250;6;9;0.6211570893305536;2750275
250;6;9;0.5593839404508604;2760276
250;6;9;0.5972733165248906;2770277
250;6;9;0.6809336194351443;2780278
250;6;9;0.6041118323453921;2790279
250;6;9;0.7647012458586833;3000300
250;6;9;0.6981144269417248;3010301
250;6;9;0.6185792535837153;3020302
250;6;9;0.6199371749850117;3030303
250;6;9;0.6946077384474598;3040304
250;6;9;0.6695251005294948;3050305
250;6;9;0.6963724456032634;3060306
250;6;9;0.5559534218872718;3070307
250;6;9;0.6176365810121353;3080308
250;6;9;0.6322806274418162;3090309
250;8;3;0.5365281053193574;2700270
250;8;3;0.3814403621511439;2710271
250;8;3;0.5399516009239536;2720272
250;8;3;0.5263564746340504;2730273
250;8;3;0.5042486510898003;2740274
250;8;3;0.49340559981797744;2750275
250;8;3;0.442677041467594;2760276
250;8;3;0.4933557069244458;2770277
250;8;3;0.581125312670224;2780278
250;8;3;0.45588730860708887;2790279
250;8;3;0.617536349290786;3000300
250;8;3;0.546120892253065;3010301
250;8;3;0.4731969291244885;3020302
250;8;3;0.537067987197527;3030303
250;8;3;0.5816383729893452;3040304
250;8;3;0.5551970143586034;3050305
250;8;3;0.5481779428797979;3060306
250;8;3;0.43761244367798807;3070307
250;8;3;0.49129484121397543;3080308
250;8;3;0.5055851046245904;3090309
250;8;5;0.5583896206545851;2700270
250;8;5;0.4013868218435312;2710271
250;8;5;0.5517237343298713;2720272
250;8;5;0.5467368336022298;2730273
250;8;5;0.5323073872327161;2740274
250;8;5;0.5214090413085569;2750275
250;8;5;0.45827511751091016;2760276
250;8;5;0.48627716638478397;2770277
250;8;5;0.5927224715611387;2780278
250;8;5;0.4644258299779934;2790279
250;8;5;0.6394971312126703;3000300
250;8;5;0.5608783517629498;3010301
250;8;5;0.48839785315249534;3020302
250;8;5;0.548663101060462;3030303
250;8;5;0.5949530010110646;3040304
250;8;5;0.5637979442064293;3050305
250;8;5;0.5622478936066673;3060306
250;8;5;0.4440088400123798;3070307
250;8;5;0.5026835404797362;3080308
250;8;5;0.5163335389107577;3090309
250;8;7;0.5893424377110661;2700270
250;8;7;0.4355343464827704;2710271
250;8;7;0.5801590200762411;2720272
250;8;7;0.5846034352346822;2730273
250;8;7;0.5739753408159766;2740274
250;8;7;0.5424894773908164;2750275
250;8;7;0.48458663046802564;2760276
250;8;7;0.5097620881143774;2770277
250;8;7;0.6289079086064764;2780278
250;8;7;0.5104366308801129;2790279
250;8;7;0.6852896368177351;3000300
250;8;7;0.5894110694656863;3010301
250;8;7;0.5314648177596695;3020302
250;8;7;0.5610338020116475;3030303
250;8;7;0.6168081105814245;3040304
250;8;7;0.6025343063900471;3050305
250;8;7;0.605164432513211;3060306
250;8;7;0.4688833457995991;3070307
250;8;7;0.522390354250635;3080308
250;8;7;0.5599963314912613;3090309
250;8;9;0.6322966316341476;2700270
250;8;9;0.46359443630159997;2710271
250;8;9;0.6163884860628194;2720272
250;8;9;0.5879658719353907;2730273
250;8;9;0.6217086041762304;2740274
250;8;9;0.5641696969820084;2750275
250;8;9;0.5102633858596018;2760276
250;8;9;0.54881714120821;2770277
250;8;9;0.6499026805042865;2780278
250;8;9;0.5396983987297286;2790279
250;8;9;0.7139426228367616;3000300
250;8;9;0.6301098483091095;3010301
250;8;9;0.5698960567267348;3020302
250;8;9;0.5844360534723408;3030303
250;8;9;0.657256351470671;3040304
250;8;9;0.614332777866659;3050305
250;8;9;0.6524235412029782;3060306
250;8;9;0.5106518596672887;3070307
250;8;9;0.5405237899681467;3080308
250;8;9;0.5703639092563206;3090309
